date,發行量加權股價報酬指數,DX_ffn
2016-07-29,14622.84,95.52999877929688
2016-08-01,14792.04,95.70999908447266
2016-08-02,14784.5,95.05999755859375
2016-08-03,14680.28,95.55999755859375
2016-08-04,14729.33,95.76000213623047
2016-08-05,14852.69,96.19000244140625
2016-08-08,14948.55,96.4000015258789
2016-08-09,14961.36,96.18000030517578
2016-08-10,15040.79,95.6500015258789
2016-08-11,14934.16,95.86000061035156
2016-08-12,14966.08,95.72000122070312
2016-08-15,14983.13,95.62999725341797
2016-08-16,14922.77,94.79000091552734
2016-08-17,14936.23,94.72000122070312
2016-08-18,14955.63,94.16000366210938
2016-08-19,14812.62,94.51000213623047
2016-08-22,14728.54,94.5199966430664
2016-08-23,14809.36,94.54000091552734
2016-08-24,14795.69,94.79000091552734
2016-08-25,14961.95,94.7699966430664
2016-08-26,14990.27,95.56999969482422
2016-08-29,14957.62,95.58000183105469
2016-08-30,14962.15,96.05000305175781
2016-08-31,14899.62,96.0199966430664
2016-09-01,14790.74,95.6500015258789
2016-09-02,14806.99,95.87999725341797
2016-09-05,14976.43,
2016-09-06,15127.54,94.81999969482422
2016-09-07,15255.14,94.95999908447266
2016-09-08,15267.19,95.02999877929688
2016-09-09,15105.64,95.33999633789062
2016-09-10,14922.56,
2016-09-12,14746.96,95.0999984741211
2016-09-13,14736.69,95.62999725341797
2016-09-14,14673.19,95.33000183105469
2016-09-19,15086.19,95.83999633789062
2016-09-20,15101.1,96.0199966430664
2016-09-21,15211.41,95.66000366210938
2016-09-22,15222.78,95.44999694824219
2016-09-23,15304.14,95.4800033569336
2016-09-26,15156.06,95.30999755859375
2016-09-29,15281.96,95.54000091552734
2016-09-30,15110.44,95.45999908447266
2016-10-03,15221.46,95.75
2016-10-04,15309.76,96.12000274658203
2016-10-05,15284.23,96.12999725341797
2016-10-06,15304.15,96.66000366210938
2016-10-07,15273.65,96.5199966430664
2016-10-11,15198.21,97.69999694824219
2016-10-12,15252.23,97.97000122070312
2016-10-13,15197.13,97.5199966430664
2016-10-14,15108.11,98.0199966430664
2016-10-17,15126.32,97.88999938964844
2016-10-18,15203.14,97.9000015258789
2016-10-19,15304.5,97.87000274658203
2016-10-20,15359.37,98.31999969482422
2016-10-21,15341.77,98.69999694824219
2016-10-24,15368.04,98.66999816894531
2016-10-25,15472.36,98.72000122070312
2016-10-26,15433.79,98.62999725341797
2016-10-27,15330.43,98.88999938964844
2016-10-28,15342.58,98.3499984741211
2016-10-31,15314.95,98.44999694824219
2016-11-01,15286.23,97.69999694824219
2016-11-02,15065.93,97.4000015258789
2016-11-03,14947.94,97.16000366210938
2016-11-04,14949.46,97.06999969482422
2016-11-07,15150.06,97.77999877929688
2016-11-08,15195.55,97.86000061035156
2016-11-09,14743.45,98.5
2016-11-10,15087.99,98.79000091552734
2016-11-11,14767.47,
2016-11-14,14738.84,100.11000061035156
2016-11-15,14723.39,100.19000244140625
2016-11-16,14774.83,100.41000366210938
2016-11-17,14829.29,100.88999938964844
2016-11-18,14851.59,101.20999908447266
2016-11-21,14904.87,101.05000305175781
2016-11-22,15057.0,101.04000091552734
2016-11-23,15130.93,101.69999694824219
2016-11-24,15088.05,
2016-11-25,15100.53,101.48999786376953
2016-11-28,15204.69,101.33000183105469
2016-11-29,15155.46,100.93000030517578
2016-11-30,15235.13,101.5
2016-12-01,15272.76,101.04000091552734
2016-12-02,15150.68,100.7699966430664
2016-12-05,15103.16,100.13999938964844
2016-12-06,15251.72,100.48999786376953
2016-12-07,15273.34,100.2300033569336
2016-12-08,15457.96,101.06999969482422
2016-12-09,15485.68,101.56999969482422
2016-12-12,15415.22,100.95999908447266
2016-12-13,15468.31,101.02999877929688
2016-12-14,15445.86,102.0
2016-12-15,15432.38,103.12999725341797
2016-12-16,15377.04,102.94999694824219
2016-12-19,15232.84,103.13999938964844
2016-12-20,15237.93,103.29000091552734
2016-12-21,15175.03,103.0199966430664
2016-12-22,15034.05,103.08999633789062
2016-12-23,14967.93,103.01000213623047
2016-12-26,15020.52,
2016-12-27,15018.43,103.0199966430664
2016-12-28,15170.32,103.26000213623047
2016-12-29,15090.68,102.68000030517578
2016-12-30,15256.22,102.38999938964844
2017-01-03,15288.17,103.20999908447266
2017-01-04,15311.39,102.69999694824219
2017-01-05,15428.73,101.5199966430664
2017-01-06,15451.94,102.22000122070312
2017-01-09,15402.82,101.93000030517578
2017-01-10,15414.73,102.01000213623047
2017-01-11,15408.29,101.77999877929688
2017-01-12,15514.53,101.3499984741211
2017-01-13,15462.84,101.18000030517578
2017-01-16,15320.24,
2017-01-17,15422.78,100.33000183105469
2017-01-18,15402.08,100.93000030517578
2017-01-19,15362.77,101.1500015258789
2017-01-20,15384.75,100.73999786376953
2017-01-23,15537.4,100.16000366210938
2017-01-24,15576.81,100.3499984741211
2017-02-02,15545.51,99.8499984741211
2017-02-03,15589.35,99.87000274658203
2017-02-06,15725.29,99.91000366210938
2017-02-07,15752.58,100.26000213623047
2017-02-08,15733.92,100.27999877929688
2017-02-09,15811.31,100.6500015258789
2017-02-10,15935.63,100.80000305175781
2017-02-13,16009.37,100.95999908447266
